price,lotSize,livingArea,hasGarage,hasAttachedProperty,hasView,hasHOA,AnnualHOAFee,fullBathrooms,halfBathrooms,bedrooms,city,homeType,propertyTaxRate,yearBuilt,hasHomeWarranty,latitude,longitude,elevation,mean_daily_high_temperature,mean_daily_low_temperature,rainfall,population_density,park,motorway,supermarket,Costco
690000,5066.0,1219.0,True,False,True,False,0.0,1,0,2,long beach,SINGLE_FAMILY,1.16,1938,False,33.856853,-118.18367,52.0,73.9,55.9,12.02,9205.96,600.6105539700064,1574.0464385937466,1266.3647934898108,4371.359724048099
700000,6097.0,1252.0,True,False,True,False,0.0,2,0,3,oxnard,SINGLE_FAMILY,1.1,1959,False,34.170776,-119.1938,52.0,69.2,53.3,12.93,7616.4,651.2809979218175,4701.198387142671,1412.959510692159,7389.245779680336
630000,6098.0,1264.0,False,False,False,False,0.0,0,0,3,oxnard,SINGLE_FAMILY,1.1,1954,False,34.17364,-119.17363,52.0,69.2,53.3,12.93,7616.4,838.077886915395,2854.545213157424,720.0358723975935,6220.242646036207
782000,8275.0,1557.0,True,False,True,False,0.0,2,0,3,covina,SINGLE_FAMILY,1.16,1955,False,34.095993,-117.88623,558.0,76.0,55.0,18.06,7286.53,400.1347712125812,2667.2679447182804,1194.8349080917435,5364.7375517251
512500,1089.0,1107.0,False,False,False,True,4500.0,0,0,2,ontario,CONDO,1.14,1987,False,34.036736,-117.66883,1004.0,79.5,54.1,11.64,3507.0,401.11094484468776,703.3741154318624,455.8054640311791,5471.438550741145
727000,15781.0,1092.0,True,True,True,True,5400.0,1,0,2,west hollywood,CONDO,1.16,1979,False,34.089977,-118.35266,282.0,74.0,54.0,13.12,19000.0,328.6203250023075,2799.336271806966,342.0413300553767,9252.936872010923
710000,10018.0,2725.0,True,False,False,True,2988.0,0,0,4,bakersfield,SINGLE_FAMILY,1.24,2018,False,35.317245,-119.131004,404.0,78.2,54.2,6.36,2700.0,586.2222155961093,4958.127426221056,3354.297987318618,6924.381487435042
760000,4791.0,1289.0,True,False,True,False,0.0,2,0,2,hayward,SINGLE_FAMILY,1.24,1956,False,37.6633,-122.07422,105.0,68.5,50.8,16.0,2500.0,504.0089060433477,2187.102630700124,1414.8921705453522,2516.5354201398504
655000,10890.0,2520.0,True,False,False,False,0.0,0,0,4,bakersfield,SINGLE_FAMILY,1.24,2004,False,35.41799,-119.1301,404.0,78.2,54.2,6.36,2700.0,1270.3345444717718,4606.939353830834,1731.537363007205,8236.695150431215
730000,6708.0,1006.0,True,False,True,False,0.0,2,0,2,santa clarita,SINGLE_FAMILY,1.16,1985,False,34.453556,-118.52841,1207.0,77.9,52.4,15.3,3232.0,333.14042597078776,5967.89846934823,1833.7870191454997,8187.057834252319
700000,871.0,1254.0,False,False,True,True,3300.0,1,1,3,hayward,TOWNHOUSE,1.24,1971,False,37.62482,-122.0982,105.0,68.5,50.8,16.0,2500.0,630.7718321440213,1213.0804183492887,842.9424836752967,1244.5308085401505
680000,7840.0,2579.0,True,False,False,True,2100.0,0,0,5,bakersfield,SINGLE_FAMILY,1.24,2022,False,35.339527,-119.14635,404.0,78.2,54.2,6.36,2700.0,935.104031953461,2357.2560281058195,2593.195319586988,9222.874593511531
761000,16450.0,1724.0,True,False,True,False,0.0,3,0,4,santa clarita,SINGLE_FAMILY,1.16,1988,False,34.454372,-118.53259,1207.0,77.9,52.4,15.3,3232.0,621.9375313019585,5677.370085477753,2029.4188289386389,8536.023917381712
544000,9583.0,2383.0,True,False,False,True,165.0,0,0,4,bakersfield,SINGLE_FAMILY,1.24,1993,False,35.3426,-119.12382,404.0,78.2,54.2,6.36,2700.0,230.2473016489464,2166.0831776389964,1021.7343798943832,7743.004837612646
555000,12000.0,2154.0,True,False,False,False,0.0,0,0,4,clovis,SINGLE_FAMILY,1.21,1981,False,36.823635,-119.725395,308.0,76.3,53.7,10.99,4657.95,1085.3086107009642,608.1873539951508,1498.247586852579,2756.248888398114
515000,6499.0,2450.0,True,False,False,False,0.0,0,0,5,fresno,SINGLE_FAMILY,1.21,2015,False,36.72171,-119.66911,308.0,76.3,53.7,10.99,4722.6,198.24092391445728,1985.1673711147769,2935.228725071583,9883.22432631054
735000,435.0,511.0,False,False,False,False,0.0,1,0,1,carpinteria,CONDO,1.07,1974,False,34.3964,-119.52707,33.0,68.5,50.8,18.98,5125.19,116.2615435631607,756.2899979966802,764.8104675092789,32091.041351215245
510000,7371.0,951.0,False,True,True,True,9072.0,1,0,2,long beach,CONDO,1.16,1922,False,33.766853,-118.19618,52.0,73.9,55.9,12.02,9205.96,199.7790635787427,788.8707282018106,925.1864782252588,4959.778727728568
777000,6000.0,1346.0,True,False,True,False,0.0,2,0,3,oxnard,SINGLE_FAMILY,1.1,1974,False,34.189175,-119.21386,52.0,69.2,53.3,12.93,7616.4,388.623368436441,5976.99195074103,764.4014665624253,7266.251676476233
575000,3600.0,1258.0,True,False,True,False,0.0,2,1,3,fontana,SINGLE_FAMILY,1.14,1986,False,34.038906,-117.490295,1237.0,81.0,53.8,14.77,4838.47,417.1925325748048,2181.451559117113,590.9875209308634,6943.366135126778
625000,5749.0,924.0,False,False,True,False,0.0,2,0,3,lakewood,SINGLE_FAMILY,1.16,1942,False,33.86152,-118.133026,13.0,74.0,55.0,13.14,8700.0,361.96413785052187,1651.711153833753,1366.2643013465124,1287.9573898154306
540000,6970.0,1008.0,True,False,True,False,0.0,1,0,2,riverside,SINGLE_FAMILY,1.19,1946,False,33.991695,-117.36211,827.0,79.5,53.0,9.39,3877.85,1054.1307917009356,277.809423948644,958.2961821360714,10086.639555296464
600000,6969.0,1066.0,False,False,False,False,0.0,0,0,2,anaheim,SINGLE_FAMILY,1.07,1907,False,33.843246,-117.891495,164.0,76.4,56.0,11.86,6899.22,762.756556914872,1202.2184422834673,670.2756273690657,3527.0811258847016
615000,3600.0,1872.0,True,False,True,False,0.0,3,0,4,fontana,SINGLE_FAMILY,1.14,1990,False,34.04584,-117.45227,1237.0,81.0,53.8,14.77,4838.47,537.2595275995608,2316.694291642133,1772.260424398408,9567.724833821992
750000,5057.0,1312.0,False,False,True,False,0.0,0,0,3,long beach,MULTI_FAMILY,1.16,1924,False,33.85551,-118.18564,52.0,73.9,55.9,12.02,9205.96,365.7262149163618,1481.5064766903988,1066.5132884710297,4529.842416693795
746000,0.0,930.0,True,False,False,True,4404.0,2,0,2,fremont,CONDO,1.24,1987,False,37.56292,-122.04568,56.0,69.2,49.9,15.94,2600.0,474.07606302509737,531.259750364483,1283.156916682315,5821.122088048228
550000,6405.0,986.0,True,False,True,False,0.0,1,0,3,oxnard,SINGLE_FAMILY,1.1,1956,False,34.1919,-119.19683,52.0,69.2,53.3,12.93,7616.4,376.036094360414,4820.543814667566,486.7208473722321,5828.242687878959
603000,3510.0,1703.0,True,True,True,False,0.0,2,1,3,fontana,SINGLE_FAMILY,1.14,2000,False,34.047565,-117.452614,1237.0,81.0,53.8,14.77,4838.47,672.08340375077,2123.3747642848325,1765.325601070037,9466.056934166018
750000,1537.0,1466.0,True,True,True,True,4440.0,2,1,2,anaheim,CONDO,1.07,1977,False,33.849533,-117.79307,164.0,76.4,56.0,11.86,6899.22,684.6974416482105,514.1096403894913,133.13060996200193,5417.483518172431
635000,5000.0,1210.0,True,False,True,False,0.0,2,0,3,fontana,SINGLE_FAMILY,1.14,1989,False,34.116962,-117.478836,1237.0,81.0,53.8,14.77,4838.47,405.3577267144621,2143.83138615324,1113.8169459017536,3973.0148369099775
660000,6970.0,1050.0,True,False,True,False,0.0,2,0,3,norco,SINGLE_FAMILY,1.19,1962,False,33.923717,-117.5412,640.0,80.0,51.0,14.3,1920.03,568.8751713547848,1414.9974235600014,1765.588204935082,4393.497652178918
600000,653.0,693.0,False,False,False,True,7188.0,1,0,1,san mateo,CONDO,1.11,1965,False,37.580833,-122.32927,46.0,68.6,48.5,19.11,8711.0,224.40711774767237,431.39469279735584,314.14851952626543,5284.943747756652
745000,0.0,1064.0,True,True,False,True,3780.0,2,0,2,san diego,TOWNHOUSE,1.17,2003,False,32.938538,-117.10464,,70.9,58.5,9.79,4255.96,1085.4357444602135,528.8396116970762,670.3483417005448,5982.762529959996
775000,5003.0,966.0,True,False,True,False,0.0,1,0,2,lakewood,SINGLE_FAMILY,1.16,1952,False,33.84817,-118.1566,13.0,74.0,55.0,13.14,8700.0,440.0902745938363,3110.467825692304,387.2637659419084,1829.6536161534248
550000,7405.0,2049.0,True,False,False,True,2760.0,0,0,4,bakersfield,SINGLE_FAMILY,1.24,2023,False,35.31848,-119.141464,404.0,78.2,54.2,6.36,2700.0,481.0017255734834,4719.438594008172,4092.694651504807,7870.550949217399
710000,14414.0,1511.0,True,False,True,True,3144.0,2,1,3,santa clarita,TOWNHOUSE,1.16,2014,False,34.4157,-118.518616,1207.0,77.9,52.4,15.3,3232.0,97.817021354549,4624.5481291188935,1169.3873862838218,5367.570315817966
740000,1375.0,1447.0,True,True,True,True,3120.0,2,0,3,monterey park,CONDO,1.16,1978,False,34.05193,-118.12643,420.0,76.7,55.3,15.67,7776.49,648.32787407737,2075.2515803626948,1181.2555523678714,2578.433030862071
503000,9000.0,1767.0,True,False,False,False,0.0,0,0,3,clovis,SINGLE_FAMILY,1.21,1999,False,36.84582,-119.71075,308.0,76.3,53.7,10.99,4657.95,462.97131497751633,1118.9263388159584,1501.4394878273856,4447.961471566017
700000,1395.0,1686.0,True,True,True,True,4320.0,2,1,3,garden grove,SINGLE_FAMILY,1.07,1978,False,33.782516,-117.95694,13.0,74.0,55.0,13.14,9558.08,202.3271150466348,1843.376670689065,669.4033005807534,1866.568875534973
638000,4980.0,1151.0,True,False,True,True,1200.0,2,0,3,ontario,SINGLE_FAMILY,1.14,1987,False,34.025234,-117.578606,1004.0,79.5,54.1,11.64,3507.0,284.98924239753046,445.4851265549842,1489.9962958786316,3814.855606636767
637000,6500.0,2687.0,True,False,False,False,0.0,0,0,5,clovis,SINGLE_FAMILY,1.21,2002,False,36.818047,-119.66245,308.0,76.3,53.7,10.99,4657.95,243.8243598657696,2690.7133730146325,1338.7932539005676,3865.971598312467
738500,8276.0,1264.0,False,False,False,False,0.0,0,0,4,santa clarita,SINGLE_FAMILY,1.16,1972,False,34.3762,-118.543564,1207.0,77.9,52.4,15.3,3232.0,570.2069333399959,1639.0210405243345,467.6514798563633,8156.078116759851
775000,5227.0,1042.0,True,False,False,False,0.0,1,0,3,hayward,SINGLE_FAMILY,1.24,1952,False,37.644707,-122.08568,105.0,68.5,50.8,16.0,2500.0,74.23249430319083,632.8073353789237,325.9931099128004,2922.308783156752
560000,11761.0,2571.0,True,False,False,False,0.0,0,0,5,bakersfield,SINGLE_FAMILY,1.24,2001,False,35.37746,-119.175766,404.0,78.2,54.2,6.36,2700.0,580.3931236188889,2368.360627220218,2692.732355722324,11504.667154169543
750000,6138.0,1235.0,True,False,True,False,0.0,1,0,3,anaheim,SINGLE_FAMILY,1.07,1955,False,33.836407,-117.89865,164.0,76.4,56.0,11.86,6899.22,244.7451524126056,1937.858816009062,948.7530213660516,3605.042265323568
790000,5753.0,848.0,True,False,True,False,0.0,1,0,2,lakewood,SINGLE_FAMILY,1.16,1942,False,33.861477,-118.12961,13.0,74.0,55.0,13.14,8700.0,456.6882139007008,1625.4861195129074,1056.6903479388868,1405.849702811737
645000,7320.0,1495.0,True,False,True,False,0.0,2,0,4,fontana,SINGLE_FAMILY,1.14,1976,False,34.081905,-117.45499,1237.0,81.0,53.8,14.77,4838.47,1181.141913632419,1701.37029146109,1660.058673218865,6258.13279506342
705000,2495.0,1100.0,False,False,False,False,0.0,0,0,3,san francisco,APARTMENT,1.18,1924,False,37.759666,-122.39846,52.0,64.1,51.3,22.89,18634.65,239.607344239947,532.7823544317167,639.8514630770336,1606.9482090614365
559990,7734.0,2278.0,True,False,True,False,0.0,2,0,4,tehachapi,SINGLE_FAMILY,1.24,2024,False,35.111736,-118.45101,3970.0,67.4,41.7,11.44,1281.87,147.47834693845454,2797.6024303890945,1998.406690892264,
600000,7320.0,2133.0,True,False,False,False,0.0,0,0,4,fresno,SINGLE_FAMILY,1.21,2002,False,36.85179,-119.73697,308.0,76.3,53.7,10.99,4722.6,756.7943241338404,3376.675539654512,810.3899695681795,4708.282464848621
780000,11006.0,1884.0,True,False,True,False,0.0,3,0,4,canoga park,SINGLE_FAMILY,1.16,1970,False,34.231457,-118.608284,797.0,80.0,48.0,17.32,,951.9950116797164,4833.026975496484,1419.518871231063,4969.674473274555
623500,5216.0,1065.0,True,False,True,False,0.0,1,0,3,covina,SINGLE_FAMILY,1.16,1955,False,34.105354,-117.92252,558.0,76.0,55.0,18.06,7286.53,828.4335287492595,2085.2358245258174,1227.6547769859003,2925.776334796867
520000,9583.0,2381.0,True,False,False,False,0.0,0,0,4,bakersfield,SINGLE_FAMILY,1.24,2000,False,35.399326,-119.07732,404.0,78.2,54.2,6.36,2700.0,623.941931566985,2474.3055420757787,1183.9746652449955,3049.845036378335
593000,9540.0,1239.0,True,False,True,False,0.0,2,0,3,fontana,SINGLE_FAMILY,1.14,1957,False,34.103333,-117.454506,1237.0,81.0,53.8,14.77,4838.47,190.7008922014029,3662.847090332395,218.4355908547417,3919.498584058005
649000,7200.0,1560.0,True,False,True,False,0.0,2,1,3,fontana,SINGLE_FAMILY,1.14,1985,False,34.112732,-117.46292,1237.0,81.0,53.8,14.77,4838.47,668.9393136572605,2623.5127841629237,1098.8702094673265,3275.5266130950235
585990,2000.0,1555.0,True,True,True,True,4092.0,2,0,3,ontario,SINGLE_FAMILY,1.14,2024,False,34.034542,-117.59269,1004.0,79.5,54.1,11.64,3507.0,875.7749189833686,428.30202341222366,1472.3519385478944,5420.397752687569
710000,4400.0,1815.0,True,False,True,False,0.0,3,0,4,fontana,SINGLE_FAMILY,1.14,1989,False,34.107777,-117.50427,1237.0,81.0,53.8,14.77,4838.47,409.0736931869313,1688.6121042847185,1125.2359491977622,5158.591865609076
789000,5752.0,876.0,True,False,True,False,0.0,1,0,2,lakewood,SINGLE_FAMILY,1.16,1941,False,33.86278,-118.12689,13.0,74.0,55.0,13.14,8700.0,734.4949636133242,1480.9026096732946,869.4450584054549,1660.8884396238618
715000,0.0,1656.0,False,False,False,True,3300.0,2,1,4,hayward,TOWNHOUSE,1.24,1971,False,37.62693,-122.09958,105.0,68.5,50.8,16.0,2500.0,395.8079439688469,948.9922054560828,655.4789864172557,1504.1227900360198
634000,1932.0,1180.0,True,True,True,True,5100.0,1,1,3,anaheim,SINGLE_FAMILY,1.07,1974,False,33.84602,-117.860535,164.0,76.4,56.0,11.86,6899.22,302.2136311248028,125.1657318637164,2552.667657145558,5952.910520898266
600000,2495.0,1050.0,False,True,True,False,0.0,0,0,0,san francisco,SINGLE_FAMILY,1.18,1911,False,37.717705,-122.46591,52.0,64.1,51.3,22.89,18634.65,99.7379227491045,825.2741209314644,826.8245490385939,5994.751273943226
700000,5246.0,1380.0,True,False,True,False,0.0,2,0,4,covina,SINGLE_FAMILY,1.16,1977,False,34.09784,-117.92412,558.0,76.0,55.0,18.06,7286.53,1018.4032671066371,2828.658575584768,1438.7172810422996,3749.8270593648895
722000,6080.0,1292.0,False,False,True,False,0.0,2,0,3,oxnard,SINGLE_FAMILY,1.1,1949,False,34.168232,-119.174614,52.0,69.2,53.3,12.93,7616.4,524.6537539179044,2937.7120313528985,374.8621970119044,6812.876686244153
685000,15681.0,3036.0,True,False,False,False,0.0,0,0,5,bakersfield,SINGLE_FAMILY,1.24,1990,False,35.329548,-119.10431,404.0,78.2,54.2,6.36,2700.0,282.52641969813817,3612.649443274293,1353.062668235713,5454.52193628622
695000,4803.0,1196.0,False,False,False,False,0.0,0,0,3,santa clarita,SINGLE_FAMILY,1.16,1976,False,34.393097,-118.55952,1207.0,77.9,52.4,15.3,3232.0,377.4637340602793,1045.4436153295412,1180.3774194847445,9071.30789952055
569000,6000.0,1560.0,True,False,True,False,0.0,2,1,3,fontana,SINGLE_FAMILY,1.14,1986,False,34.03504,-117.48025,1237.0,81.0,53.8,14.77,4838.47,699.9313742940582,1807.3089546253807,923.8752113020544,7933.643871604463
690000,7208.0,1188.0,True,True,True,False,0.0,2,0,3,ontario,SINGLE_FAMILY,1.14,1976,False,34.01938,-117.58749,1004.0,79.5,54.1,11.64,3507.0,436.971075360245,1238.7264229159011,458.2093207294865,3872.6477728176583
530000,7405.0,680.0,False,False,False,False,0.0,0,0,3,santa paula,SINGLE_FAMILY,1.1,1928,False,34.364445,-119.05974,279.0,75.2,48.3,17.38,5543.76,274.02466737689224,1455.8229196688278,1230.412425615794,17458.587956171017
538000,1346.0,1344.0,True,True,True,True,3480.0,2,0,3,oxnard,TOWNHOUSE,1.1,1981,False,34.160007,-119.17487,52.0,69.2,53.3,12.93,7616.4,414.76449460737285,3052.442633836686,1024.6936702907644,7681.561720515419
765000,4203.0,1960.0,True,False,True,True,2400.0,3,0,3,castaic,SINGLE_FAMILY,1.16,1999,False,34.501366,-118.61986,1207.0,77.9,52.4,15.3,2607.68,1568.1268433174032,611.5709579895861,4955.655040876295,18055.93531237138
665500,1600.0,1359.0,True,True,True,True,6120.0,1,1,3,orange,TOWNHOUSE,1.07,1973,False,33.83699,-117.84748,190.0,76.0,52.0,13.84,5452.49,346.2747189330216,1119.58975358615,1006.8782193255304,7431.955067311098
685000,6820.0,1751.0,True,False,True,False,0.0,0,1,4,anaheim,SINGLE_FAMILY,1.07,1952,False,33.84112,-117.897026,164.0,76.4,56.0,11.86,6899.22,337.0779163445496,1415.963621275822,871.3928528666789,3301.590454100343
550000,15223.0,1138.0,True,True,True,True,4800.0,2,0,2,long beach,CONDO,1.16,1985,False,33.780933,-118.151115,52.0,73.9,55.9,12.02,9205.96,477.8863409833912,2779.3167762505445,271.0765330957817,2776.0435180681498
538000,7840.0,2580.0,False,False,False,False,0.0,0,0,4,shafter,SINGLE_FAMILY,1.24,2018,False,35.44669,-119.11442,348.0,78.8,48.8,7.34,520.0,188.30894675963123,1289.2581731185428,3875.156077265451,9114.068223222386
605000,3600.0,1653.0,True,False,True,False,0.0,2,1,3,fontana,SINGLE_FAMILY,1.14,1990,False,34.035748,-117.4646,1237.0,81.0,53.8,14.77,4838.47,696.3976225948278,2087.80314010596,2037.5227663911844,9071.596912925585
625000,9010.0,2252.0,True,False,False,False,0.0,0,0,3,clovis,SINGLE_FAMILY,1.21,2011,False,36.795605,-119.67654,308.0,76.3,53.7,10.99,4657.95,291.6690109151156,4723.397490155377,687.2645149205998,2661.709287719663
635000,2959.0,1117.0,True,False,True,False,0.0,1,0,2,long beach,SINGLE_FAMILY,1.16,1993,False,33.8539,-118.18995,52.0,73.9,55.9,12.02,9205.96,101.76638044699608,1169.9304155641887,672.8207390214569,4907.622643154716
640000,12464.0,2491.0,True,False,False,False,0.0,0,0,4,fresno,SINGLE_FAMILY,1.21,2006,False,36.832314,-119.899925,308.0,76.3,53.7,10.99,4722.6,1102.3056571309785,1232.0786129613505,1720.1715712538332,3394.2439696090883
600000,5400.0,1633.0,True,False,True,False,0.0,2,1,3,fontana,SINGLE_FAMILY,1.14,1986,False,34.13145,-117.43022,1237.0,81.0,53.8,14.77,4838.47,199.97083279531128,598.0057511600604,599.2880961000412,1379.6521749234196
640000,5500.0,1931.0,True,False,True,False,0.0,3,0,4,fontana,SINGLE_FAMILY,1.14,1992,False,34.037598,-117.462074,1237.0,81.0,53.8,14.77,4838.47,550.3805298425103,2326.785748341807,2199.734462255756,9164.897027690864
686000,2270.0,1553.0,True,True,False,True,6312.0,2,0,3,oxnard,SINGLE_FAMILY,1.1,1981,False,34.189686,-119.220955,52.0,69.2,53.3,12.93,7616.4,201.3214348187711,6379.135809769302,179.79118320172765,7788.115521047676
785000,4011.0,1526.0,True,False,True,True,1740.0,1,1,3,oxnard,SINGLE_FAMILY,1.1,1998,False,34.21294,-119.1467,52.0,69.2,53.3,12.93,7616.4,579.4133040433884,1139.2521572533983,1307.4397713482942,1397.952145749561
528888,9583.0,2509.0,True,False,False,False,0.0,0,0,4,bakersfield,SINGLE_FAMILY,1.24,1997,False,35.409668,-119.111534,404.0,78.2,54.2,6.36,2700.0,785.7344979513458,4101.750769991027,261.3138649532417,6317.754614801648
609100,8276.0,2554.0,True,False,False,False,0.0,0,0,4,bakersfield,SINGLE_FAMILY,1.24,2024,False,35.28787,-119.127235,404.0,78.2,54.2,6.36,2700.0,1269.799811562635,8176.031751346844,3707.147852649513,6331.8758558736445
529000,4660.0,2908.0,False,False,False,False,0.0,0,0,5,fresno,HOME_TYPE_UNKNOWN,1.21,2024,False,36.816227,-119.87254,308.0,76.3,53.7,10.99,4722.6,838.0839402881962,1521.3875951917682,558.8672204217289,715.5493521684502
650000,3510.0,1981.0,True,False,True,False,0.0,3,0,4,fontana,SINGLE_FAMILY,1.14,2000,False,34.047565,-117.45243,1237.0,81.0,53.8,14.77,4838.47,668.8662950661561,2124.339393120403,1748.5513231379969,9481.81583583473
770000,7478.0,1251.0,False,True,True,True,5088.0,2,1,3,glendale,CONDO,1.16,1982,False,34.145466,-118.24522,522.0,77.0,54.0,17.17,6450.4,94.5637402351813,1094.0308457102024,423.1083847069794,2509.662921882162
770000,3011.0,2326.0,True,False,True,True,1848.0,3,0,5,ontario,SINGLE_FAMILY,1.14,2014,False,34.07167,-117.591484,1004.0,79.5,54.1,11.64,3507.0,322.29414019806404,465.0849754680558,1843.3591743583493,4072.4070576354993
618000,4500.0,1494.0,True,False,True,False,0.0,2,1,3,fontana,SINGLE_FAMILY,1.14,1985,False,34.046776,-117.4966,1237.0,81.0,53.8,14.77,4838.47,306.4834994626065,2127.040768751241,1158.833239799833,5943.98613104695
790000,5101.0,966.0,True,False,True,False,0.0,1,0,2,lakewood,SINGLE_FAMILY,1.16,1952,False,33.849308,-118.15581,13.0,74.0,55.0,13.14,8700.0,467.30444025512986,2993.085740918245,514.2605028440229,1743.9620386649185
683500,15681.0,2790.0,False,False,False,False,0.0,3,0,4,bakersfield,SINGLE_FAMILY,1.24,2024,False,35.417847,-118.87243,404.0,78.2,54.2,6.36,2700.0,1613.5131734928968,2773.437740438292,7475.772390823359,16444.846307010717
675000,1200.0,1162.0,True,False,False,False,0.0,2,0,3,newport beach,MANUFACTURED,1.07,2002,False,33.613823,-117.9261,10.0,68.2,57.3,9.43,1600.0,254.21572062128263,3710.224188018719,474.5010148763071,9973.904195973608
582500,1000.0,1266.0,True,True,True,True,4176.0,2,1,3,anaheim,TOWNHOUSE,1.07,1971,False,33.844456,-117.87031,164.0,76.4,56.0,11.86,6899.22,231.98874999814183,304.3161194353256,1838.4333882497288,5166.314901194836
560000,9300.0,1435.0,True,False,True,False,0.0,2,0,3,fontana,SINGLE_FAMILY,1.14,1964,False,34.08742,-117.43274,1237.0,81.0,53.8,14.77,4838.47,455.5524716561701,2253.8020730387057,1017.6634501971466,5639.278964874643
768888,6325.0,1902.0,True,False,True,True,1080.0,2,0,3,ontario,SINGLE_FAMILY,1.14,2018,False,34.014317,-117.59817,1004.0,79.5,54.1,11.64,3507.0,163.5720788940058,1792.8737504569842,683.9518678393259,4386.306148942607
570000,2565.0,1344.0,False,False,False,False,0.0,0,0,2,san francisco,SINGLE_FAMILY,1.18,1939,False,37.73744,-122.49215,52.0,64.1,51.3,22.89,18634.65,151.15562010797225,3718.245079628844,465.1704419010744,8025.652589022556
570000,1020.0,1020.0,True,True,True,True,5376.0,2,0,2,garden grove,CONDO,1.07,1987,False,33.7726,-117.979225,13.0,74.0,55.0,13.14,9558.08,1396.1307865854224,308.7550337458975,1129.0529727918731,3550.573566224828
504000,1306.0,1074.0,True,True,True,True,7596.0,0,1,2,ventura,CONDO,1.1,1979,False,34.262794,-119.213394,52.0,69.2,53.3,12.93,3400.0,182.0875010842226,850.3727538989842,229.8849539042684,7294.783873840344
700000,784.0,1135.0,False,False,False,False,0.0,0,0,2,daly city,CONDO,1.11,1979,False,37.66783,-122.46975,16.0,66.9,50.6,19.64,13734.09,487.3941817682817,335.9226639506458,274.5977032141955,1832.026819283637
599000,10465.0,2653.0,True,False,False,False,0.0,0,0,3,fresno,SINGLE_FAMILY,1.21,1988,False,36.856995,-119.75426,308.0,76.3,53.7,10.99,4722.6,1175.2349465354584,2915.925449145446,960.4183387127832,3564.48269858941
535000,7405.0,2131.0,True,False,False,True,2100.0,0,0,3,bakersfield,SINGLE_FAMILY,1.24,2020,False,35.338463,-119.1581,404.0,78.2,54.2,6.36,2700.0,161.7456169849549,2214.311325960497,3593.638320026876,10104.597515321057
675000,4968.0,1129.0,True,True,True,False,0.0,2,0,3,fontana,SINGLE_FAMILY,1.14,1995,False,34.152077,-117.4803,1237.0,81.0,53.8,14.77,4838.47,503.9441964694528,277.6302965061764,447.2238928676212,3769.546384193409
591000,13068.0,2813.0,True,False,False,False,0.0,0,0,3,bakersfield,SINGLE_FAMILY,1.24,1991,False,35.342373,-119.08806,404.0,78.2,54.2,6.36,2700.0,750.2531851905308,2478.8623592124227,1228.2989904268754,5638.349757204369
680000,9900.0,1855.0,True,False,True,False,0.0,2,0,4,fontana,SINGLE_FAMILY,1.14,2004,False,34.132442,-117.455696,1237.0,81.0,53.8,14.77,4838.47,934.0381350957756,461.7757204000994,530.0543683439547,1257.0392729432358
560000,12061.0,2128.0,False,False,False,False,0.0,0,0,4,fresno,SINGLE_FAMILY,1.21,1960,False,36.81045,-119.81073,308.0,76.3,53.7,10.99,4722.6,1091.536770201207,2248.532937791187,494.2516463039945,3792.6949122565984
665000,10890.0,2697.0,True,False,False,False,0.0,0,0,4,bakersfield,SINGLE_FAMILY,1.24,2004,False,35.417454,-119.10401,404.0,78.2,54.2,6.36,2700.0,750.2765386003349,3000.08023393902,978.4552219491756,6187.983981157261
795000,5662.0,1919.0,True,False,False,False,0.0,2,1,4,oxnard,SINGLE_FAMILY,1.1,1978,False,34.16132,-119.15771,52.0,69.2,53.3,12.93,7616.4,801.7529589134637,1496.4756711298216,2093.2410143323086,7185.64481086185
550000,3600.0,1077.0,True,False,True,False,0.0,2,0,3,fontana,SINGLE_FAMILY,1.14,1990,False,34.036423,-117.46447,1237.0,81.0,53.8,14.77,4838.47,621.8079121688503,2163.0437638263274,2023.560583703171,9042.272661061768
525000,9736.0,1279.0,False,False,False,False,0.0,0,0,2,covina,SINGLE_FAMILY,1.16,1946,False,34.079315,-117.88305,558.0,76.0,55.0,18.06,7286.53,198.05626706740492,814.1197394090508,733.9193552084407,6383.133390705211
581500,7405.0,1246.0,True,False,True,False,0.0,2,0,3,riverside,SINGLE_FAMILY,1.19,1953,False,34.001347,-117.355064,827.0,79.5,53.0,9.39,3877.85,721.4413292086643,252.34938474592064,2140.7340263095666,10307.295006356471
541000,853.0,853.0,True,True,True,True,4200.0,1,0,2,placentia,CONDO,1.07,1971,False,33.885296,-117.864136,381.0,78.0,56.0,13.53,7748.49,401.2901601239867,1509.192511191006,355.7560493320964,5905.389603571446
780000,7462.0,1337.0,True,False,True,False,0.0,1,0,4,covina,SINGLE_FAMILY,1.16,1954,False,34.102005,-117.87528,558.0,76.0,55.0,18.06,7286.53,332.3295478322458,2026.979966471364,484.7467643059976,4672.117281831493
650000,797.0,650.0,False,False,False,False,0.0,0,0,1,san francisco,SINGLE_FAMILY,1.18,1938,False,37.728367,-122.42571,52.0,64.1,51.3,22.89,18634.65,378.4952577526297,410.2901556497134,360.9081507887193,4840.317948892922
570000,14653.0,2497.0,True,False,False,False,0.0,0,0,3,fresno,SINGLE_FAMILY,1.21,1958,False,36.811676,-119.81937,308.0,76.3,53.7,10.99,4722.6,1112.919375579962,3021.0158324961867,813.8080828114914,4161.939572978325
